year,state,genre,event_count
2025,FL,happy hardcore,1
2025,FL,hardcore punk,1
2025,FL,hip hop,1
2025,FL,melodic metalcore,1
2025,FL,pop,2
2025,FL,pop rock,1
2025,FL,rap,1
2025,FL,reggaeton,1
2025,FL,rock,1
2025,FL,ska punk,1
2025,FL,thrash,1
2025,FL,unknown,1
2025,GA,bluegrass,1
2025,GA,contemporary r&b,1
2025,GA,country,1
2025,GA,country blues,1
2025,GA,dubstep,2
2025,GA,hard rock,1
2025,GA,horror rock,1
2025,GA,jam band,5
2025,GA,sludge metal,1
2025,GA,southern rock,1
2025,GA,trap,2
2025,GA,unknown,3
2025,HI,alternative rock,2
2025,HI,black metal,1
2025,HI,comedy,1
2025,HI,downtempo,1
2025,HI,folk,9
2025,HI,indie pop,2
2025,HI,progressive metal,2
2025,HI,rock,1
2025,HI,rock & roll,1
2025,IA,bleep techno,1
2025,IA,bluegrass,1
2025,IA,blues rock,1
2025,IA,country,1
2025,IA,emo,1
2025,IA,funk,1
2025,IA,hardcore,1
2025,IA,iowa,2
2025,IA,metal,1
2025,IA,pop,2
2025,IA,pop music,1
2025,IA,pop rock,1
2025,IA,punk,2
2025,IA,punk rock,1
2025,IA,techno,1
2025,IA,unknown,2
2025,ID,alternative country,1
2025,ID,alternative rock,1
2025,ID,dark plugg,1
2025,ID,electronic music,1
2025,ID,experimental rock,1
2025,ID,folk rock,1
2025,ID,hardcore,1
2025,ID,instrumental hip hop,1
2025,ID,metalcore,1
2025,ID,midwest emo,1
2025,ID,pop,2
2025,ID,post-hardcore,1
2025,ID,psychedelic,1
2025,ID,rock,1
2025,ID,swing,1
2025,ID,unknown,4
2025,IL,acid house,1
2025,IL,alternative country,1
2025,IL,alternative rock,4
2025,IL,black metal,1
2025,IL,boom bap,1
2025,IL,dubstep,1
2025,IL,electric blues,1
2025,IL,electronic,2
2025,IL,hard rock,1
2025,IL,hip hop,1
2025,IL,indie rock,1
2025,IL,rock,3
2025,IL,unknown,2
2025,IN,alternative metal,1
2025,IN,alternative rock,2
2025,IN,canzone napoletana,1
2025,IN,east coast hip hop,1
2025,IN,heavy metal,1
2025,IN,metal,1
2025,IN,pop,1
2025,IN,psychedelic,4
2025,IN,punk,1
2025,IN,reggaecore,1
2025,IN,unknown,6
2025,KS,alternative country,1
2025,KS,alternative rock,1
2025,KS,atmospheric black metal,1
2025,KS,country,1
2025,KS,doom metal,1
2025,KS,drum n bass,1
2025,KS,dubstep,2
2025,KS,folk,1
2025,KS,indie rock,1
2025,KS,new age,1
2025,KS,pop,2
2025,KS,pop rock,1
2025,KS,power pop,1
2025,KS,psychedelic,1
2025,KS,rock,2
2025,KS,unknown,2
2025,KY,ambient,1
2025,KY,audiobook,1
2025,KY,avant-garde,1
2025,KY,country blues,1
2025,KY,dream pop,1
2025,KY,"folk, world, & country",2
2025,KY,funk,1
2025,KY,hard rock,1
2025,KY,hip hop,2
2025,KY,italo-disco,1
2025,KY,lo-fi,1
2025,KY,metalcore,1
2025,KY,prog rock,1
2025,KY,punk,1
2025,KY,shoegaze,1
2025,KY,unknown,3
2025,LA,blues,4
2025,LA,contemporary jazz,1
2025,LA,emo,1
2025,LA,experimental,1
2025,LA,"folk, world, & country",1
2025,LA,funk,2
2025,LA,gangsta,1
2025,LA,hard trance,1
2025,LA,indie pop,1
2025,LA,jazz,1
2025,LA,lo-fi,1
2025,LA,rock,3
2025,LA,thrash,1
2025,LA,unknown,1
2025,MA,alternative rock,1
2025,MA,art punk,1
2025,MA,black comedy,1
2025,MA,dance,1
2025,MA,easy listening,1
2025,MA,electronic,1
2025,MA,folk,2
2025,MA,hard rock,1
2025,MA,indie,2
2025,MA,jam band,2
2025,MA,jazz,1
2025,MA,rock music,1
2025,MA,unknown,5
2025,MD,acoustic,1
2025,MD,alternative rock,3
2025,MD,brutal death metal,1
2025,MD,death metal,2
2025,MD,electronic,1
2025,MD,grindcore,1
2025,MD,indie rock,2
2025,MD,mathcore,1
2025,MD,metal,1
2025,MD,nu metal,1
2025,MD,punk,1
2025,MD,rock,1
2025,MD,singer-songwriter,1
2025,MD,surf,1
2025,MD,unknown,2
2025,ME,alternative rock,2
2025,ME,dub,1
2025,ME,emo,1
2025,ME,folk,5
2025,ME,gypsy punk,1
2025,ME,hardcore,1
2025,ME,hip hop,1
2025,ME,hip-hop,2
2025,ME,rock,1
2025,ME,rock & roll,1
2025,ME,rock music,1
2025,ME,unknown,3
2025,MI,acid rock,1
2025,MI,aor,1
2025,MI,classic rock,1
2025,MI,contemporary r&b,1
2025,MI,crunk,1
2025,MI,electronic,1
2025,MI,funk,1
2025,MI,heavy metal,1
2025,MI,hip hop,2
2025,MI,jazz,1
2025,MI,progressive rock,1
2025,MI,punk,1
2025,MI,reggaecore,1
2025,MI,rock,2
2025,MI,symphonic metal,1
2025,MI,unknown,3
2025,MN,abstract,1
2025,MN,alternative rock,2
2025,MN,country,1
2025,MN,electroclash,1
2025,MN,electronic,1
2025,MN,folk,1
2025,MN,funk / soul,1
2025,MN,indie,1
2025,MN,indie pop,1
2025,MN,modern electric blues,1
2025,MN,pop,2
2025,MN,unknown,7
2025,MO,bass house,1
2025,MO,blue-eyed soul,1
2025,MO,blues rock,1
2025,MO,dance,1
2025,MO,drum and bass,1
2025,MO,dubstep,3
2025,MO,electronic,5
2025,MO,glitch hop,1
2025,MO,hard rock,1
2025,MO,space rock,1
2025,MO,tech house,1
2025,MO,unknown,3
2025,MS,alternative country,1
2025,MS,americana,1
2025,MS,arena rock,1
2025,MS,blues rock,1
2025,MS,classic rock,1
2025,MS,country,1
2025,MS,"folk, world, & country",1
2025,MS,glam metal,2
2025,MS,hard rock,2
2025,MS,indie rock,3
2025,MS,rock,2
2025,MS,soft rock,1
2025,MS,unknown,3
2025,MT,alternative country,2
2025,MT,bluegrass,2
2025,MT,comedy,1
2025,MT,folk pop,1
2025,MT,indie,1
2025,MT,metalcore,2
2025,MT,progressive metal,1
2025,MT,psychedelic,1
2025,MT,psychedelic rock,1
2025,MT,punk rock,1
2025,MT,rock,3
2025,MT,special effects,1
2025,MT,unknown,3
2025,NC,alternative metal,1
2025,NC,alternative rock,1
2025,NC,bluegrass,1
2025,NC,dubstep,1
2025,NC,electronic,1
2025,NC,experimental,1
2025,NC,folk,2
2025,NC,folk rock,1
2025,NC,funk,2
2025,NC,hip hop,1
2025,NC,metalcore,1
2025,NC,pop punk,1
2025,NC,psychedelic,1
2025,NC,punk,1
2025,NC,punk rock,1
2025,NC,unknown,3
2025,ND,breakbeat,1
2025,ND,hardcore,2
2025,ND,holiday,3
2025,ND,pop rock,3
2025,ND,psychedelic,1
2025,ND,symphonic metal,2
2025,ND,synth-pop,1
2025,ND,unknown,7
2025,NE,alternative country,1
2025,NE,alternative rock,2
2025,NE,blue-eyed soul,1
2025,NE,breaks,1
2025,NE,classical crossover,1
2025,NE,contemporary country,1
2025,NE,country,3
2025,NE,crunk,1
2025,NE,electronic,1
2025,NE,folk,1
2025,NE,metal,1
2025,NE,metalcore,1
2025,NE,new age,1
2025,NE,rock,2
2025,NE,unknown,2
2025,NH,alternative rock,1
2025,NH,dub,1
2025,NH,experimental,1
2025,NH,folk,1
2025,NH,glam metal,1
2025,NH,heavy metal,1
2025,NH,horror punk,1
2025,NH,indie pop,1
2025,NH,pop,3
2025,NH,punk,1
2025,NH,rap,1
2025,NH,rave,1
2025,NH,rock & roll,2
2025,NH,rock opera,1
2025,NH,unknown,3
2025,NJ,alternative rock,1
2025,NJ,beatdown hardcore,3
2025,NJ,dance-pop,1
2025,NJ,emo,1
2025,NJ,hardcore punk,1
2025,NJ,metalcore,1
2025,NJ,new wave,2
2025,NJ,noise,1
2025,NJ,pop,1
2025,NJ,post bop,1
2025,NJ,rap,1
2025,NJ,rock,1
2025,NJ,unknown,5
2025,NM,afrobeat,1
2025,NM,country,1
2025,NM,desert rock,1
2025,NM,doom metal,1
2025,NM,emo,1
2025,NM,emoviolence,1
2025,NM,folk,1
2025,NM,"folk, world, & country",2
2025,NM,heavy metal,2
2025,NM,hip hop,1
2025,NM,indie rock,1
2025,NM,metalcore,1
2025,NM,midwest emo,1
2025,NM,psychedelic,1
2025,NM,rap,1
2025,NM,thrash metal,2
2025,NM,unknown,1
2025,NV,alternative dance,1
2025,NV,alternative rock,1
2025,NV,calypso,1
2025,NV,dance,1
2025,NV,dance-pop,1
2025,NV,hard rock,1
2025,NV,hip hop,2
2025,NV,house,1
2025,NV,indie,1
2025,NV,k-pop,1
2025,NV,pop,3
2025,NV,pop punk,1
2025,NV,pop rock,1
2025,NV,rap,1
2025,NV,rock,1
2025,NV,soul,1
2025,NV,unknown,1
2025,NY,alternative rock,2
2025,NY,chiptune,1
2025,NY,country rock,1
2025,NY,dance,1
2025,NY,dub,1
2025,NY,electronic,1
2025,NY,folk,1
2025,NY,ghettotech,1
2025,NY,indie pop,1
2025,NY,jam band,1
2025,NY,k-pop,1
2025,NY,many names,1
2025,NY,new wave,1
2025,NY,pop,2
2025,NY,punk,1
2025,NY,r&b,1
2025,NY,rock music,1
2025,NY,unknown,1
2025,OH,alt-pop,1
2025,OH,alternative rock,1
2025,OH,choral,2
2025,OH,dixieland,1
2025,OH,electronic,2
2025,OH,funk,1
2025,OH,indie rock,1
2025,OH,math rock,1
2025,OH,metal,2
2025,OH,punk,1
2025,OH,reggae,1
2025,OH,rock,1
2025,OH,unknown,5
2025,OK,abstract,2
2025,OK,alternative metal,2
2025,OK,blues,1
2025,OK,country,3
2025,OK,country rock,2
2025,OK,hard rock,2
2025,OK,indie pop,2
2025,OK,jam band,1
2025,OK,latin,1
2025,OK,pop,1
2025,OK,rock,2
2025,OK,unknown,1
2025,OR,alternative rock,1
2025,OR,comedy,1
2025,OR,doom metal,1
2025,OR,dream pop,1
2025,OR,funk,1
2025,OR,garage rock,1
2025,OR,indie folk,1
2025,OR,indie rock,1
2025,OR,lounge,2
2025,OR,progressive rock,1
2025,OR,rock,2
2025,OR,special effects,1
2025,OR,surf,1
2025,OR,surf music,1
2025,OR,unknown,4
2025,PA,bluegrass,2
2025,PA,boom bap,1
2025,PA,edm,1
2025,PA,folk-rock,1
2025,PA,funk,1
2025,PA,hip hop,2
2025,PA,rock,1
2025,PA,rock and roll,1
2025,PA,rock music,1
2025,PA,session,1
2025,PA,soul,1
2025,PA,unknown,7
2025,RI,black comedy,1
2025,RI,blues rock,1
2025,RI,chiptune,1
2025,RI,experimental,1
2025,RI,folk,2
2025,RI,funk,1
2025,RI,heartland rock,1
2025,RI,indie rock,3
2025,RI,mathcore,1
2025,RI,metalcore,1
2025,RI,punk,1
2025,RI,rock,1
2025,RI,rock opera,1
2025,RI,soul,1
2025,RI,trance,1
2025,RI,unknown,2
2025,SC,blues,1
2025,SC,cowpunk,1
2025,SC,death metal,1
2025,SC,doom metal,1
2025,SC,folk,2
2025,SC,hard rock,1
2025,SC,hardcore punk,1
2025,SC,melodic hardcore,1
2025,SC,punk,2
2025,SC,rock,2
2025,SC,rock & roll,1
2025,SC,sludge metal,2
2025,SC,unknown,4
2025,SD,acoustic rock,1
2025,SD,alternative metal,1
2025,SD,country,1
2025,SD,gangsta rap,1
2025,SD,hard rock,1
2025,SD,hardcore punk,1
2025,SD,heavy metal,2
2025,SD,metalcore,1
2025,SD,nu metal,2
2025,SD,pop,1
2025,SD,punk,2
2025,SD,rap,1
2025,SD,rock,4
2025,SD,unknown,1
2025,TN,country,10
2025,TN,electronic,2
2025,TN,funk rock,1
2025,TN,hip hop,1
2025,TN,rock,1
2025,TN,soft rock,1
2025,TN,southern gospel,4
2025,TX,arena rock,1
2025,TX,bass house,1
2025,TX,country,2
2025,TX,dark wave,1
2025,TX,electronic,4
2025,TX,folk,2
2025,TX,post-punk,1
2025,TX,rock,1
2025,TX,synth-pop,1
2025,TX,trop rock,1
2025,TX,unknown,5
2025,UT,acid techno,1
2025,UT,alternative,1
2025,UT,alternative rock,1
2025,UT,black metal,1
2025,UT,comedy,1
2025,UT,dance,1
2025,UT,death metal,1
2025,UT,dream pop,1
2025,UT,dubstep,1
2025,UT,indie rock,1
2025,UT,midwest emo,1
2025,UT,psychedelic,1
2025,UT,rap,1
2025,UT,rock,1
2025,UT,shoegaze,1
2025,UT,soft rock,1
2025,UT,unknown,3
2025,UT,vocal,1
2025,VA,alternative rock,1
2025,VA,blues,2
2025,VA,coke rap,2
2025,VA,folk,3
2025,VA,harmonica blues,1
2025,VA,indie rock,1
2025,VA,new wave,1
2025,VA,psychedelic,1
2025,VA,rock,2
2025,VA,rockabilly,1
2025,VA,unknown,5
2025,VT,alternative rock,1
2025,VT,country,2
2025,VT,emo,1
2025,VT,folk rock,3
2025,VT,funk,1
2025,VT,funk / soul,1
2025,VT,gypsy punk,1
2025,VT,indie folk,1
2025,VT,progressive bluegrass,1
2025,VT,punk,1
2025,VT,reggae,1
2025,VT,rock,2
2025,VT,roots rock,1
2025,VT,unknown,3
2025,WA,alternative rock,2
2025,WA,experimental,1
2025,WA,heavy metal,1
2025,WA,indie rock,1
2025,WA,singer-songwriter,1
2025,WA,smooth jazz,8
2025,WA,tribute act,1
2025,WA,unknown,5
2025,WI,alternative rock,4
2025,WI,bluegrass,1
2025,WI,heavy metal,2
2025,WI,jam band,3
2025,WI,jazz,1
2025,WI,psychedelic,1
2025,WI,punk,1
2025,WI,reggaecore,2
2025,WI,rock,1
2025,WI,symphonic metal,2
2025,WI,symphonic rock,1
2025,WI,unknown,1
2025,WV,alternative rock,1
2025,WV,bluegrass,1
2025,WV,breakcore,1
2025,WV,christmas music,1
2025,WV,contemporary christian,1
2025,WV,country,1
2025,WV,death metal,1
2025,WV,doom metal,1
2025,WV,folk,1
2025,WV,grunge,1
2025,WV,hard rock,2
2025,WV,heavy metal,2
2025,WV,indie rock,1
2025,WV,mathcore,1
2025,WV,parody,1
2025,WV,ska punk,1
2025,WV,unknown,2
2025,WY,black metal,1
2025,WY,contemporary country,1
2025,WY,country,4
2025,WY,cowpunk,1
2025,WY,folk,1
2025,WY,grindcore,1
2025,WY,groove metal,1
2025,WY,indie folk,1
2025,WY,metal,2
2025,WY,metalcore,1
2025,WY,nu metal,1
2025,WY,post-hardcore,1
2025,WY,punk,1
2025,WY,soul,1
2025,WY,special effects,1
2025,WY,thrash metal,1
2026,AK,alternative country,1
2026,AK,alternative rock,1
2026,AK,audiobook,1
2026,AK,black comedy,1
2026,AK,contemporary folk,1
2026,AK,country,1
2026,AK,country blues,2
2026,AK,folk,1
2026,AK,glam metal,1
2026,AK,hip hop,1
2026,AK,indie rock,1
2026,AK,metal,1
2026,AK,pop,3
2026,AK,progressive house,1
2026,AK,reggae,1
2026,AK,rock,1
2026,AK,soul,1
2026,AL,alternative metal,2
2026,AL,country pop,1
2026,AL,emo,1
2026,AL,folk punk,1
2026,AL,hard rock,2
2026,AL,hardcore punk,2
2026,AL,hip hop,1
2026,AL,indie rock,1
2026,AL,metalcore,1
2026,AL,nu metal,2
2026,AL,post-hardcore,1
2026,AL,punk,2
2026,AL,rap,1
2026,AL,ska,1
2026,AL,ska punk,1
2026,AR,alternative rock,1
2026,AR,americana,1
2026,AR,contemporary r&b,1
2026,AR,country,1
2026,AR,hard rock,2
2026,AR,hip hop,2
2026,AR,hip-hop,1
2026,AR,horror punk,1
2026,AR,indie pop,1
2026,AR,noise rock,1
2026,AR,pop,2
2026,AR,rap,2
2026,AR,rock,2
2026,AR,southern rock,1
2026,AR,unknown,1
2026,AZ,alternative rock,1
2026,AZ,art punk,1
2026,AZ,doom metal,1
2026,AZ,ebm,1
2026,AZ,electro,1
2026,AZ,folk,2
2026,AZ,hardcore punk,1
2026,AZ,indie,2
2026,AZ,indie pop,1
2026,AZ,pop,3
2026,AZ,pop punk,1
2026,AZ,progressive rock,1
2026,AZ,rap,1
2026,AZ,singer-songwriter,1
2026,AZ,unknown,2
2026,CA,alternative rock,4
2026,CA,baroque pop,1
2026,CA,blues,1
2026,CA,doom metal,1
2026,CA,electro,1
2026,CA,indie pop,2
2026,CA,indie rock,2
2026,CA,lo-fi,1
2026,CA,pop,2
2026,CA,punk,1
2026,CA,riot grrrl,1
2026,CA,rnb,1
2026,CA,singer-songwriter,1
2026,CA,swancore,1
2026,CO,alternative metal,1
2026,CO,awesome name,1
2026,CO,boom bap,1
2026,CO,bro-country,1
2026,CO,coldwave,1
2026,CO,country,2
2026,CO,deathcore,2
2026,CO,garage rock,1
2026,CO,grunge,1
2026,CO,hard rock,1
2026,CO,heavy metal,1
2026,CO,heavy psych,2
2026,CO,new wave,1
2026,CO,noise rock,1
2026,CO,psychedelic,1
2026,CO,rock,1
2026,CO,singer-songwriter,1
2026,CT,alternative rock,1
2026,CT,americana,1
2026,CT,comedy,1
2026,CT,country,2
2026,CT,hard rock,3
2026,CT,heavy metal,1
2026,CT,indie,1
2026,CT,pop,1
2026,CT,psychobilly,1
2026,CT,rock,4
2026,CT,rock & roll,1
2026,CT,rock music,1
2026,CT,southern rock,1
2026,CT,surf rock,1
2026,DE,alternative rock,4
2026,DE,blues,1
2026,DE,country,1
2026,DE,country music,1
2026,DE,country rock,1
2026,DE,folk,1
2026,DE,hard rock,1
2026,DE,pop,2
2026,DE,pop punk,1
2026,DE,post-hardcore,1
2026,DE,rock,4
2026,DE,southern rock,1
2026,DE,unknown,1
2026,FL,alternative rock,2
2026,FL,flamenco,1
2026,FL,folk,1
2026,FL,industrial,1
2026,FL,jam band,1
2026,FL,metal,2
2026,FL,metalcore,1
2026,FL,pop rock,2
2026,FL,post-hardcore,1
2026,FL,r&b,1
2026,FL,rap,4
2026,FL,ska punk,1
2026,FL,stoner metal,1
2026,FL,unknown,1
2026,GA,breakcore,1
2026,GA,doom metal,1
2026,GA,edm,1
2026,GA,experimental rock,1
2026,GA,folk,1
2026,GA,folk metal,1
2026,GA,hardcore,1
2026,GA,heavy psych,1
2026,GA,indie,2
2026,GA,math rock,1
2026,GA,metal,1
2026,GA,pop,3
2026,GA,power metal,1
2026,GA,progressive metal,1
2026,GA,rave,1
2026,GA,rock,1
2026,GA,unknown,1
2026,HI,boom bap,2
2026,HI,electronic,2
2026,HI,experimental,2
2026,HI,indie pop,2
2026,HI,rock,4
2026,HI,rock music,1
2026,HI,singer-songwriter,2
2026,HI,soft rock,5
2026,IA,alternative rock,2
2026,IA,christian rock,1
2026,IA,contemporary christian,1
2026,IA,contemporary country,1
2026,IA,country,1
2026,IA,cybergrind,1
2026,IA,darkwave,1
2026,IA,deathcore,1
2026,IA,electronic,1
2026,IA,folk,1
2026,IA,glam metal,1
2026,IA,hard rock,2
2026,IA,indie,1
2026,IA,indie rock,1
2026,IA,metal,1
2026,IA,metalcore,1
2026,IA,rock,1
2026,IA,unknown,1
2026,ID,art punk,1
2026,ID,black metal,1
2026,ID,coldwave,1
2026,ID,conscious hip hop,1
2026,ID,country,1
2026,ID,deathcore,1
2026,ID,electronic,1
2026,ID,garage rock,1
2026,ID,hardcore punk,1
2026,ID,heavy psych,1
2026,ID,hip-hop,2
2026,ID,indie pop,1
2026,ID,indie rock,1
2026,ID,lo-fi,1
2026,ID,metalcore,1
2026,ID,noise rock,1
2026,ID,pop punk,1
2026,ID,rap,1
2026,ID,zamrock,1
2026,IL,art rock,1
2026,IL,bluegrass,1
2026,IL,bluegrass music,1
2026,IL,brutal death metal,1
2026,IL,death metal,1
2026,IL,dubstep,1
2026,IL,experimental,1
2026,IL,hardcore,1
2026,IL,hip hop,1
2026,IL,house,1
2026,IL,indie,1
2026,IL,metalcore,1
2026,IL,modern classical,1
2026,IL,new jack swing,1
2026,IL,new wave,1
2026,IL,pop,2
2026,IL,psychedelic rock,1
2026,IL,rnb,1
2026,IL,rock music,1
2026,IN,alternative rock,1
2026,IN,classic rock,1
2026,IN,country,1
2026,IN,emo,1
2026,IN,folk metal,1
2026,IN,indie folk,1
2026,IN,industrial metal,1
2026,IN,industrial rock,2
2026,IN,melodic death metal,1
2026,IN,metalcore,1
2026,IN,pop,3
2026,IN,post-hardcore,1
2026,IN,r&b,1
2026,IN,rock,1
2026,IN,unknown,3
2026,KS,alternative rock,2
2026,KS,country,2
2026,KS,country pop,1
2026,KS,dance,1
2026,KS,deathcore,1
2026,KS,electro-industrial,1
2026,KS,electronic,1
2026,KS,folk,4
2026,KS,grindcore,1
2026,KS,hardcore punk,1
2026,KS,indie rock,2
2026,KS,industrial metal,1
2026,KS,rock,1
2026,KS,southern rock,1
2026,KY,alternative,1
2026,KY,alternative rock,2
2026,KY,bluegrass,1
2026,KY,contemporary country,1
2026,KY,country,2
2026,KY,experimental,1
2026,KY,folk,3
2026,KY,hard rock,1
2026,KY,hardcore punk,1
2026,KY,indie folk,1
2026,KY,melodic death metal,1
2026,KY,noise rock,1
2026,KY,progressive rock,1
2026,KY,psychedelic rock,1
2026,KY,rock,1
2026,KY,unknown,1
2026,LA,alternative metal,3
2026,LA,alternative rock,1
2026,LA,country,4
2026,LA,experimental rock,1
2026,LA,folk punk,1
2026,LA,hard rock,2
2026,LA,hip hop,1
2026,LA,nu metal,1
2026,LA,rap,1
2026,LA,ska punk,2
2026,LA,soul,1
2026,LA,synthwave,2
2026,MA,ballad,1
2026,MA,blues rock,1
2026,MA,breakcore,1
2026,MA,cowboy poetry,1
2026,MA,death metal,1
2026,MA,hardcore punk,1
2026,MA,heavy metal,1
2026,MA,hip hop,1
2026,MA,hip-hop,1
2026,MA,jam band,1
2026,MA,metal,1
2026,MA,metalcore,3
2026,MA,noise rock,1
2026,MA,psychedelic rock,1
2026,MA,punk,2
2026,MA,rap,2
2026,MD,beatdown hardcore,1
2026,MD,brutal death metal,1
2026,MD,contemporary r&b,1
2026,MD,darkwave,1
2026,MD,death metal,2
2026,MD,hard rock,3
2026,MD,hardcore,1
2026,MD,indie rock,1
2026,MD,math rock,1
2026,MD,metalcore,1
2026,MD,neo soul,1
2026,MD,noise rock,1
2026,MD,psychedelic rock,1
2026,MD,punk,1
2026,MD,r&b,1
2026,MD,rnb,1
2026,MD,unknown,1
2026,ME,americana,1
2026,ME,blues rock,1
2026,ME,country rock,1
2026,ME,dance-punk,1
2026,ME,folk,3
2026,ME,indie rock,2
2026,ME,psychedelic rock,1
2026,ME,religious,1
2026,ME,rock,3
2026,ME,rockabilly,2
2026,ME,singer-songwriter,1
2026,ME,unknown,3
2026,MI,alternative metal,3
2026,MI,alternative rock,1
2026,MI,aor,1
2026,MI,bluegrass,1
2026,MI,dance-pop,1
2026,MI,doom metal,2
2026,MI,funk,1
2026,MI,hip hop,2
2026,MI,modern classical,1
2026,MI,pop,2
2026,MI,pop punk,1
2026,MI,r&b,1
2026,MI,rock,1
2026,MI,singer-songwriter,1
2026,MI,stoner rock,1
2026,MN,abstract,1
2026,MN,black metal,1
2026,MN,cool jazz,2
2026,MN,emo,1
2026,MN,funktronica,1
2026,MN,gospel music,1
2026,MN,indie,1
2026,MN,indie rock,1
2026,MN,math rock,2
2026,MN,punk,2
2026,MN,soul,1
2026,MN,unknown,6
2026,MO,country,1
2026,MO,doom metal,1
2026,MO,folk metal,1
2026,MO,glam metal,1
2026,MO,groove metal,1
2026,MO,hard rock,3
2026,MO,hardcore,1
2026,MO,hardcore punk,1
2026,MO,heavy metal,1
2026,MO,industrial metal,1
2026,MO,industrial rock,2
2026,MO,noise rock,2
2026,MO,pop,2
2026,MO,prog rock,1
2026,MO,rock,1
2026,MS,alternative rock,4
2026,MS,comedy,1
2026,MS,country,1
2026,MS,hard rock,2
2026,MS,hard techno,1
2026,MS,heavy metal,1
2026,MS,indie,4
2026,MS,r&b,1
2026,MS,religious,1
2026,MS,rock,1
2026,MS,tribute band,1
2026,MS,unknown,2
2026,MT,alternative rock,1
2026,MT,bluegrass,2
2026,MT,blues,1
2026,MT,blues rock,3
2026,MT,classic rock,1
2026,MT,death metal,1
2026,MT,folk,1
2026,MT,funk,1
2026,MT,hardcore punk,1
2026,MT,heavy metal,3
2026,MT,indie pop,1
2026,MT,jam band,1
2026,MT,pop punk,1
2026,MT,psychedelic rock,1
2026,MT,rock,1
2026,NC,alternative hip hop,2
2026,NC,alternative rock,2
2026,NC,disco,1
2026,NC,djent,1
2026,NC,doom metal,1
2026,NC,electronic,2
2026,NC,experimental hip hop,1
2026,NC,hardcore,1
2026,NC,hip hop,1
2026,NC,melodic death metal,1
2026,NC,metalcore,3
2026,NC,psytrance,1
2026,NC,synth-pop,2
2026,NC,trap,1
2026,ND,brutal death metal,1
2026,ND,cabaret,1
2026,ND,comedy,1
2026,ND,country,5
2026,ND,folk rock,1
2026,ND,goth rock,3
2026,ND,hardcore,1
2026,ND,metal,2
2026,ND,pop,1
2026,ND,reggae,1
2026,ND,rock,1
2026,ND,unknown,2
2026,NE,alternative metal,1
2026,NE,alternative rock,1
2026,NE,americana,1
2026,NE,brutal death metal,1
2026,NE,contemporary christian,1
2026,NE,death metal,1
2026,NE,emo,1
2026,NE,folk,1
2026,NE,gangsta,1
2026,NE,hard rock,1
2026,NE,indie rock,2
2026,NE,lo-fi,1
2026,NE,post-hardcore,1
2026,NE,prog rock,1
2026,NE,rock,1
2026,NE,unknown,4
2026,NH,alternative country,1
2026,NH,alternative punk,1
2026,NH,blues rock,2
2026,NH,classic pop and rock,1
2026,NH,contemporary folk,1
2026,NH,country music,1
2026,NH,hip-hop,1
2026,NH,new wave,1
2026,NH,psychobilly,2
2026,NH,rock,3
2026,NH,surf rock,2
2026,NH,synth-pop,1
2026,NH,traditional pop,1
2026,NH,unknown,2
2026,NJ,alternative metal,1
2026,NJ,alternative rock,4
2026,NJ,bedroom pop,1
2026,NJ,electronic rock,1
2026,NJ,emo,1
2026,NJ,hard rock,1
2026,NJ,indie pop,1
2026,NJ,kawaii metal,1
2026,NJ,pop punk,2
2026,NJ,post-hardcore,1
2026,NJ,rock,2
2026,NJ,trance,1
2026,NJ,unknown,3
2026,NM,alternative metal,1
2026,NM,contemporary country,1
2026,NM,country,1
2026,NM,dansband,1
2026,NM,doo-wop,1
2026,NM,doom metal,1
2026,NM,emo,2
2026,NM,grunge,1
2026,NM,hard rock,1
2026,NM,hardcore,1
2026,NM,melodic hardcore,1
2026,NM,nu metal,1
2026,NM,pop punk,2
2026,NM,punk,1
2026,NM,singer-songwriter,1
2026,NM,soft rock,1
2026,NM,unknown,2
2026,NV,alternative hip hop,1
2026,NV,contemporary r&b,1
2026,NV,dance,1
2026,NV,deep house,1
2026,NV,edm,1
2026,NV,electronic,1
2026,NV,glam metal,1
2026,NV,heavy metal,1
2026,NV,hip hop,1
2026,NV,house,1
2026,NV,latin,1
2026,NV,pop,1
2026,NV,punk,3
2026,NV,punk rock,2
2026,NV,ska,1
2026,NV,unknown,2
2026,NY,cloud rap,1
2026,NY,comedy,1
2026,NY,deathcore,1
2026,NY,electronic,1
2026,NY,emo,1
2026,NY,hardcore,1
2026,NY,indie folk,1
2026,NY,indie rock,1
2026,NY,lo-fi,1
2026,NY,math rock,1
2026,NY,mathcore,2
2026,NY,noise rock,1
2026,NY,pop,1
2026,NY,psychedelic,1
2026,NY,rap,1
2026,NY,reggaeton,2
2026,NY,rock,2
2026,OH,alternative country,1
2026,OH,alternative metal,3
2026,OH,americana,1
2026,OH,blues,1
2026,OH,country,2
2026,OH,doom metal,1
2026,OH,filmi,1
2026,OH,hard rock,1
2026,OH,hip hop,2
2026,OH,indie rock,1
2026,OH,pop punk,2
2026,OH,post-hardcore,1
2026,OH,unknown,3
2026,OK,alternative metal,1
2026,OK,alternative rock,2
2026,OK,beatdown hardcore,1
2026,OK,blues,1
2026,OK,crossover thrash,1
2026,OK,hard rock,3
2026,OK,hardcore punk,3
2026,OK,heavy metal,1
2026,OK,hip-hop,1
2026,OK,indie folk,1
2026,OK,indie rock,1
2026,OK,metalcore,1
2026,OK,nu metal,1
